x.number,func1.number,func2.number,func3.number
9604,329,633,44
9605,248,472,318
9606,75,148,202
9607,561,36,575
9608,169,199,311
9609,821,936,155
9610,419,234,516
9611,835,694,621
9612,358,1000,462
9613,289,548,396
9614,802,717,964
9615,608,487,887
9616,25,902,452
9617,278,645,565
9618,951,826,87
9619,44,552,577
9620,248,73,178
9621,343,949,509
9622,701,369,410
9623,89,897,683
9624,237,461,634
9625,359,597,533
9626,764,354,287
9627,594,360,69
9628,442,595,696
9629,939,278,576
9630,700,398,488
9631,391,206,381
9632,789,599,488
9633,486,171,494
9634,881,312,826
9635,586,231,88
9636,826,730,716
9637,298,146,184
9638,459,981,821
9639,209,612,228
9640,998,481,15
9641,358,33,107
9642,217,738,142
9643,636,55,764
9644,430,57,260
9645,148,723,870
9646,92,904,484
9647,702,501,406
9648,797,642,42
9649,101,361,178
9650,51,928,857
9651,263,987,731
9652,492,820,262
9653,25,543,865
9654,350,141,334
9655,665,549,956
9656,441,147,658
9657,151,332,119
9658,307,727,130
9659,878,185,843
9660,204,784,60
9661,614,959,677
9662,109,497,707
9663,343,462,818
9664,644,157,677
9665,762,941,897
9666,394,614,711
9667,983,900,364
9668,496,360,12
9669,822,986,908
9670,183,111,971
9671,277,822,524
9672,401,996,85
9673,139,313,332
9674,673,539,630
9675,688,865,957
9676,253,395,428
9677,418,929,706
9678,488,491,144
9679,292,769,913
9680,696,838,744
9681,6,542,985
9682,410,117,340
9683,823,507,221
9684,566,876,176
9685,919,262,988
9686,648,650,879
9687,277,42,19
9688,121,143,818
9689,799,11,449
9690,963,540,69
9691,451,727,765
9692,856,713,413
9693,272,321,83
9694,803,831,149
9695,566,122,625
9696,918,444,76
9697,963,330,56
9698,653,323,621
9699,672,355,589
9700,586,690,513
9701,181,90,647
9702,469,620,490
9703,984,93,243
9704,877,682,931
9705,391,841,38
9706,447,567,229
9707,192,50,455
9708,852,284,857
9709,264,463,295
9710,67,562,690
9711,974,34,43
9712,363,440,272
9713,253,137,645
9714,278,902,707
9715,901,621,802
9716,971,788,298
9717,466,648,570
9718,526,139,167
9719,979,965,321
9720,351,157,519
9721,49,609,502
9722,55,584,20
9723,105,34,420
9724,856,850,102
9725,629,703,430
9726,397,534,236
9727,256,678,895
9728,415,720,63
9729,460,683,150
9730,76,422,94
9731,375,443,768
9732,20,782,557
9733,973,252,616
9734,359,233,183
9735,996,837,123
9736,720,702,20
9737,762,463,833
9738,291,117,243
9739,619,465,237
9740,321,983,610
9741,767,370,723
9742,646,945,606
9743,632,196,95
9744,36,251,669
9745,770,111,384
9746,432,826,570
9747,999,904,190
9748,772,139,186
9749,592,490,101
9750,173,906,241
9751,6,254,589
9752,127,317,312
9753,967,554,194
9754,741,199,719
9755,648,856,408
9756,852,556,23
9757,874,104,731
9758,749,228,158
9759,555,258,96
9760,246,257,706
9761,137,656,660
9762,185,48,293
9763,942,129,614
9764,859,520,867
9765,805,357,709
9766,541,852,657
9767,992,164,222
9768,728,313,223
9769,647,573,202
9770,591,11,404
9771,904,865,54
9772,452,763,40
9773,799,66,732
9774,152,534,775
9775,431,54,584
9776,41,503,975
9777,526,748,71
9778,921,543,16
9779,2,787,519
9780,726,417,223
9781,718,39,154
9782,59,133,361
9783,894,186,109
9784,335,602,517
9785,699,997,944
9786,796,602,803
9787,914,688,928
9788,561,766,278
9789,426,787,762
9790,643,771,282
9791,868,77,521
9792,550,916,958
9793,30,264,393
9794,152,87,602
9795,809,697,416
9796,286,436,556
9797,983,644,209
9798,927,400,690
9799,423,634,86
9800,947,687,229
9801,292,255,335
9802,421,120,820
9803,214,101,533
9804,482,727,79
9805,336,262,569
9806,921,396,563
9807,404,378,590
9808,137,580,5
9809,461,112,311
9810,347,390,389
9811,207,986,943
9812,577,663,510
9813,814,245,22
9814,54,909,559
9815,705,372,757
9816,614,638,851
9817,597,899,508
9818,654,992,241
9819,144,10,856
9820,515,321,988
9821,572,388,42
9822,352,444,523
9823,867,671,812
9824,309,949,774
9825,106,651,44
9826,984,936,236
9827,202,593,962
9828,876,370,565
9829,867,798,260
9830,384,591,925
9831,723,867,567
9832,550,756,221
9833,651,995,105
9834,377,586,996
9835,281,811,109
9836,676,81,686
9837,316,927,910
9838,757,613,278
9839,400,174,513
9840,739,908,162
9841,275,637,976
9842,226,915,728
9843,270,416,259
9844,686,425,442
9845,415,21,364
9846,786,884,201
9847,168,130,538
9848,405,356,104
9849,22,88,769
9850,227,66,461
9851,301,88,368
9852,989,888,127
9853,36,111,900
9854,527,83,290
9855,93,721,508
9856,544,704,863
9857,483,656,186
9858,894,755,157
9859,215,224,416
9860,671,754,818
9861,666,529,442
9862,524,613,85
9863,730,545,134
9864,66,255,957
9865,377,546,371
9866,784,289,792
9867,460,778,590
9868,261,711,258
9869,420,729,398
9870,455,78,868
9871,92,499,582
9872,666,146,520
9873,753,487,439
9874,545,984,771
9875,806,219,858
9876,748,344,58
9877,152,289,568
9878,366,539,485
9879,45,978,152
9880,891,277,84
9881,382,864,582
9882,337,403,364
9883,359,566,201
9884,666,310,771
9885,720,8,976
9886,813,673,666
9887,36,854,963
9888,544,480,127
9889,536,824,423
9890,806,24,403
9891,411,780,417
9892,993,873,128
9893,381,531,394
9894,379,346,820
9895,17,748,482
9896,337,819,537
9897,292,128,389
9898,381,351,111
9899,457,869,935
9900,582,415,704
9901,806,669,715
9902,41,95,505
9903,777,358,827
9904,67,990,693
9905,810,522,665
9906,813,725,154
9907,77,880,891
9908,651,451,640
9909,875,495,820
9910,264,519,384
9911,607,201,804
9912,296,970,625
9913,141,838,989
9914,223,117,728
9915,53,800,863
9916,874,338,232
9917,734,449,85
9918,318,452,531
9919,893,378,37
9920,475,794,49
9921,895,819,943
9922,550,545,218
9923,424,947,619
9924,838,89,105
9925,443,935,216
9926,27,573,312
9927,16,842,687
9928,386,474,5
9929,650,54,778
9930,6,299,356
9931,468,342,479
9932,602,916,278
9933,337,539,449
9934,943,453,854
9935,658,140,883
9936,292,124,346
9937,336,89,964
9938,353,79,488
9939,422,418,696
9940,665,620,199
9941,456,193,563
9942,701,373,278
9943,7,800,210
9944,182,1000,60
9945,633,777,779
9946,382,205,652
9947,300,195,149
9948,646,944,650
9949,93,499,178
9950,701,772,191
9951,68,937,114
9952,260,248,438
9953,324,514,79
9954,169,752,204
9955,674,427,643
9956,291,498,557
9957,421,83,562
9958,66,179,182
9959,809,498,274
9960,633,389,516
9961,958,521,451
9962,239,193,838
9963,871,456,466
9964,499,573,826
9965,849,883,950
9966,503,418,66
9967,377,58,884
9968,103,86,993
9969,968,929,712
9970,777,620,100
9971,971,421,427
9972,744,672,989
9973,754,946,532
9974,929,133,204
9975,407,49,298
9976,21,333,694
9977,436,448,990
9978,530,472,659
9979,107,132,979
9980,773,33,946
9981,435,706,445
9982,836,568,857
9983,341,996,667
9984,488,941,433
9985,869,325,211
9986,223,682,857
9987,609,217,73
9988,769,667,84
9989,987,101,728
9990,687,164,825
9991,750,558,196
9992,72,930,474
9993,16,807,185
9994,469,31,886
9995,409,83,730
9996,318,319,247
9997,157,816,111
9998,347,993,851
9999,514,90,250
10000,618,788,711
10001,479,557,124
10002,179,286,325
10003,726,499,857
10004,963,300,153
10005,577,330,962
10006,795,945,872
10007,25,527,726
10008,49,934,205
10009,671,666,973
10010,503,557,978
10011,875,859,682
10012,493,166,859
10013,470,453,409
10014,129,922,543
10015,499,692,407
10016,28,617,718
10017,357,226,817
10018,740,767,779
10019,121,121,324
10020,21,395,960
10021,560,89,628
10022,629,459,729
10023,281,47,946
10024,805,256,761
10025,787,179,540
10026,942,828,328
10027,987,627,15
10028,847,512,860
10029,454,939,764
10030,80,752,392
10031,19,503,773
10032,282,100,484
10033,695,628,129
10034,767,742,505
10035,937,186,484
10036,1000,889,305
10037,139,730,1
10038,360,534,170
10039,509,588,724
10040,699,402,951
10041,83,345,523
10042,485,351,439
10043,849,723,686
10044,490,446,127
10045,663,103,611
10046,709,145,491
10047,601,508,868
10048,794,31,262
10049,434,61,507
10050,699,717,748
10051,945,612,786
10052,109,939,549
10053,178,947,224
10054,36,120,755
10055,979,372,517
10056,476,6,598
10057,220,707,95
10058,892,311,568
10059,330,582,204
10060,423,784,817
10061,705,367,759
10062,925,274,809
10063,100,699,195
10064,861,946,230
10065,171,924,827
10066,819,637,4
10067,492,587,59
10068,794,22,397
10069,891,259,631
10070,999,379,413
10071,9,984,755
10072,593,813,978
10073,388,221,399
10074,604,927,589
10075,590,471,739
10076,847,166,713
10077,391,967,210
10078,785,31,473
10079,954,660,424
10080,392,735,233
10081,578,973,944
10082,901,386,478
10083,142,54,496
10084,952,108,407
10085,742,474,414
10086,213,392,778
10087,134,611,960
10088,239,816,393
10089,834,707,405
10090,685,912,751
10091,290,34,795
10092,333,276,34
10093,758,23,972
10094,455,541,17
10095,226,858,892
10096,500,732,875
10097,829,305,755
10098,220,644,348
10099,610,118,570
10100,79,709,955
10101,635,249,527
10102,921,714,226
10103,657,158,91
10104,732,662,360
10105,62,382,131
10106,221,574,184
10107,814,639,912
10108,853,265,773
10109,987,308,209
10110,154,41,238
10111,387,288,142
10112,930,879,724
10113,355,567,66
10114,800,97,951
10115,165,30,65
10116,238,225,905
10117,343,806,507
10118,950,805,907
10119,252,864,398
10120,943,432,959
10121,15,722,150
10122,596,168,469
10123,148,311,666
10124,316,518,430
10125,727,333,404
10126,117,452,90
10127,814,649,41
10128,243,166,439
10129,776,375,871
10130,208,428,197
10131,345,43,621
10132,938,17,955
10133,602,493,322
10134,256,392,397
10135,342,987,733
10136,536,282,100
10137,975,693,524
10138,516,277,222
10139,318,421,560
10140,417,882,708
10141,543,852,210
10142,251,327,509
10143,126,287,335
10144,92,159,59
10145,489,429,476
10146,297,468,384
10147,59,948,132
10148,680,825,318
10149,973,392,225
10150,574,619,857
10151,575,240,181
10152,253,14,288
10153,412,459,602
10154,978,564,790
10155,330,994,620
10156,200,803,43
10157,824,138,724
10158,439,724,601
10159,27,74,698
10160,349,356,937
10161,701,714,799
10162,566,831,148
10163,229,980,438
10164,238,89,401
10165,819,994,435
10166,367,606,425
10167,268,339,937
10168,781,213,359
10169,394,509,97
10170,493,35,806
10171,990,64,444
10172,230,817,203
10173,162,453,660
10174,553,712,169
10175,336,336,567
10176,359,259,269
10177,960,731,162
10178,104,605,189
10179,190,976,534
10180,516,951,601
10181,712,734,361
10182,297,526,472
10183,16,649,843
10184,677,13,257
10185,258,566,883
10186,578,829,524
10187,423,754,468
10188,442,406,654
10189,893,832,984
10190,3,250,288
10191,937,78,830
10192,852,388,487
10193,599,335,239
10194,20,602,758
10195,500,637,247
10196,33,182,555
10197,522,173,472
10198,458,816,773
10199,430,292,313
10200,7,640,912
10201,495,74,17
10202,187,893,618
10203,901,168,117
10204,511,945,218
10205,697,119,88
10206,713,892,278
10207,377,5,447
10208,166,623,651
10209,583,767,464
10210,136,608,975
10211,512,106,999
10212,736,395,76
10213,602,349,835
10214,587,670,917
10215,851,598,294
10216,29,121,173
10217,41,9,397
10218,235,67,580
10219,696,615,245
10220,662,313,779
10221,811,883,874
10222,882,477,535
10223,715,493,22
10224,444,736,121
10225,842,741,487
10226,432,100,133
10227,171,100,235
10228,213,372,116
10229,464,552,764
10230,219,99,741
10231,571,626,589
10232,79,855,425
10233,565,715,689
10234,346,856,656
10235,428,994,38
10236,35,41,597
10237,746,39,368
10238,211,882,213
10239,904,571,179
10240,203,192,682
10241,913,18,404
10242,90,982,326
10243,423,332,247
10244,389,108,257
10245,1,929,787
10246,880,569,569
10247,956,74,110
10248,930,294,605
10249,254,676,756
10250,834,361,504
10251,775,775,432
10252,481,578,893
10253,131,236,58
10254,945,745,104
10255,585,991,334
10256,422,498,32
10257,748,502,753
10258,793,476,714
10259,765,254,299
10260,196,320,742
10261,611,241,272
10262,174,43,491
10263,95,640,149
10264,820,547,382
10265,153,12,622
10266,801,788,820
10267,442,248,326
10268,956,385,57
10269,440,735,365
10270,914,500,76
10271,352,277,519
10272,753,837,998
10273,881,212,898
10274,417,966,396
10275,30,297,187
10276,609,499,770
10277,890,997,993
10278,508,530,596
10279,532,276,606
10280,287,662,31
10281,890,533,17
10282,658,498,25
10283,178,316,835
10284,962,672,582
10285,512,685,328
10286,280,555,870
10287,266,600,897
10288,88,876,976
10289,814,886,437
10290,147,743,6
10291,920,504,677
10292,200,328,653
10293,50,613,234
10294,466,532,744
10295,365,785,149
10296,8,135,650
10297,592,727,548
10298,1,822,964
10299,751,905,813
10300,283,208,35
10301,590,202,150
10302,722,744,938
10303,910,289,568
10304,912,282,830
10305,450,340,618
10306,956,110,629
10307,247,48,710
10308,200,924,260
10309,233,230,842
10310,274,951,948
10311,431,484,474
10312,586,910,974
10313,2,958,962
10314,585,112,715
10315,179,205,651
10316,718,764,347
10317,56,740,68
10318,613,878,843
10319,183,163,110
10320,800,567,28
10321,690,583,549
10322,847,115,393
10323,593,470,713
10324,736,940,516
10325,551,46,629
10326,523,907,739
10327,765,302,982
10328,56,854,192
10329,783,438,909
10330,423,49,348
10331,464,644,488
10332,64,931,825
10333,914,841,866
10334,679,487,794
10335,761,664,536
10336,346,942,73
10337,153,429,592
10338,988,929,50
10339,668,478,425
10340,756,742,863
10341,526,203,699
10342,870,358,474
10343,704,693,221
10344,729,653,311
10345,728,146,137
10346,207,179,261
10347,695,796,496
10348,516,111,572
10349,658,791,114
10350,256,599,331
10351,326,861,635
10352,316,226,731
10353,369,716,840
10354,389,797,591
10355,247,59,209
10356,376,696,726
10357,107,35,218
10358,363,225,74
10359,911,886,108
10360,32,288,734
10361,69,720,53
10362,82,729,170
10363,558,180,254
10364,667,506,533
10365,455,336,978
10366,890,187,111
10367,999,448,117
10368,501,489,924
10369,867,482,583
10370,317,377,188
10371,713,826,836
10372,643,689,85
10373,368,195,276
10374,438,716,712
10375,296,356,770
10376,441,410,27
10377,183,235,852
10378,799,8,364
10379,751,51,860
10380,553,792,791
10381,397,651,305
10382,444,52,991
10383,462,738,934
10384,310,251,308
10385,795,779,12
10386,181,821,303
10387,759,391,146
10388,164,203,381
10389,920,274,671
10390,655,889,130
10391,183,754,130
10392,954,517,809
10393,312,800,937
10394,240,295,566
10395,624,451,641
10396,169,137,712
10397,988,192,539
10398,712,913,31
10399,672,89,302
10400,836,689,267
10401,813,160,370
10402,247,142,502
10403,177,200,46
10404,855,19,340
10405,566,222,957
10406,809,734,941
10407,908,159,44
10408,348,627,464
10409,923,53,80
10410,289,514,996
10411,541,1,630
10412,872,49,267
10413,316,150,62
10414,496,616,673
10415,388,703,622
10416,86,840,483
10417,164,553,670
10418,925,23,15
10419,42,798,689
10420,306,87,299
10421,552,494,460
10422,43,192,251
10423,726,355,493
10424,752,970,16
10425,175,412,634
10426,115,75,119
10427,572,818,777
10428,121,945,925
10429,135,959,24
10430,375,829,628
10431,789,536,246
10432,789,964,364
10433,931,786,295
10434,612,241,96
10435,349,537,408
10436,273,674,388
10437,116,129,189
10438,53,531,686
10439,170,680,836
10440,960,938,553
10441,719,825,103
10442,11,455,250
10443,346,47,676
10444,501,855,851
10445,960,977,872
10446,671,100,194
10447,997,644,693
10448,830,468,106
10449,728,182,307
10450,166,535,428
10451,17,568,291
10452,710,449,603
10453,154,210,415
10454,242,873,860
10455,985,721,936
10456,289,147,190
10457,268,809,99
10458,235,360,970
10459,689,949,976
10460,730,294,965
10461,1,662,1
10462,486,823,586
10463,422,347,603
10464,223,253,944
10465,829,93,578
10466,106,311,62
10467,435,186,554
10468,389,830,699
10469,107,22,206
10470,740,821,218
10471,235,687,834
10472,346,687,766
10473,665,746,904
10474,816,203,111
10475,930,741,490
10476,208,235,545
10477,787,112,833
10478,926,817,787
10479,529,431,984
10480,288,156,885
10481,226,902,133
10482,160,458,872
10483,331,388,190
10484,847,794,364
10485,579,677,26
10486,797,165,284
10487,284,766,418
10488,346,295,632
10489,390,829,717
10490,868,945,983
10491,569,493,73
10492,738,764,975
10493,799,40,580
10494,749,399,465
10495,471,206,78
10496,674,363,322
10497,959,307,137
10498,285,974,924
10499,646,28,202
10500,533,980,842
10501,786,889,343
10502,375,519,677
10503,56,129,968
10504,592,233,411
10505,948,421,986
10506,175,272,413
10507,545,116,593
10508,233,397,311
10509,190,802,361
10510,284,742,806
10511,701,61,964
10512,280,104,410
10513,315,93,537
10514,882,973,36
10515,325,452,228
10516,798,134,889
10517,64,280,370
10518,260,74,551
10519,896,674,364
10520,343,106,392
10521,987,187,178
10522,269,261,339
10523,296,341,626
10524,436,840,567
10525,468,470,525
10526,59,988,942
10527,584,854,375
10528,361,198,707
10529,705,237,860
10530,171,732,831
10531,767,405,129
10532,211,730,301
10533,570,310,690
10534,737,246,480
10535,871,695,375
10536,824,716,414
10537,9,86,929
10538,84,668,357
10539,575,982,131
10540,995,438,922
10541,94,411,664
10542,421,179,188
10543,479,551,849
10544,288,312,915
10545,409,248,496
10546,560,903,175
10547,692,574,926
10548,946,606,581
10549,497,527,131
10550,36,529,268
10551,461,814,125
10552,961,742,928
10553,5,700,455
10554,821,413,790
10555,263,729,803
10556,783,620,243
10557,375,745,815
10558,406,994,19
10559,100,692,666
10560,256,529,287
10561,407,744,941
10562,276,281,907
10563,894,865,353
