variable_name,start_cycle,end_cycle,rw_flag
var_8,2169,25126,2
var_8,288,20444,0
var_8,4249,17912,2
var_8,7978,20237,2
var_8,5684,25130,1
var_8,391,11615,0
var_8,7431,29151,1
var_8,5045,17224,1
var_8,1756,22385,1
var_8,5512,10900,1
var_8,9499,27669,1
var_8,9726,21105,1
var_8,3267,13510,1
var_8,4699,20111,2
var_8,8863,18969,0
var_8,3608,19542,2
var_8,6608,20751,0
var_8,2765,16014,0
var_8,8522,24226,0
var_8,2205,29535,2
var_8,1695,25982,2
var_8,7500,23705,2
var_8,9780,14106,0
var_8,3245,15942,1
var_8,5217,11832,0
var_8,9227,14759,1
var_8,8264,11717,2
var_8,3718,13270,1
var_8,859,10003,1
var_8,4067,12906,2
var_8,9775,11110,2
var_8,5752,23246,1
var_8,8668,12939,2
var_8,9100,12492,0
var_8,7546,27089,0
var_8,5335,11972,0
var_8,9457,13728,1
var_8,509,13309,2
var_8,6734,13423,0
var_8,5353,28393,1
var_8,2498,17173,0
var_8,4320,26620,0
var_8,3340,16373,2
var_8,1875,11691,2
var_8,2341,16872,2
var_8,2937,25107,0
var_8,4015,28682,2
var_8,6596,10725,2
var_8,6853,11540,2
var_8,712,13951,2
var_8,725,29028,2
var_8,1020,28969,1
var_8,2850,28236,1
var_8,2533,21061,0
var_8,7308,21994,2
var_8,9686,10654,2
var_8,4839,21772,0
var_8,4826,27991,0
var_8,3690,25307,0
var_8,6391,28391,1
var_8,1213,15320,1
var_8,4176,11225,2
var_8,8395,12824,0
var_8,1440,17135,2
var_8,9760,15023,0
var_8,9987,29378,2
var_8,2209,13390,1
var_8,3019,29115,0
var_8,4817,13792,2
var_8,2376,27400,1
var_8,6314,11023,0
var_8,5981,12582,0
var_8,6626,26444,0
var_8,4723,19173,2
var_8,5763,16243,1
var_8,7459,15622,0
var_8,941,10625,2
var_8,4843,27425,0
var_8,6604,20082,1
var_8,2711,12430,1
var_8,5911,15204,0
var_8,1876,27081,1
var_8,6101,13834,1
var_8,7682,27597,1
var_8,3433,22695,2
var_8,2349,25716,1
var_8,1593,27206,2
var_8,7065,23511,2
var_8,507,23108,2
var_8,3685,21469,2
var_8,8685,16463,0
var_8,5420,25011,2
var_8,7984,29331,0
var_8,2831,17014,0
var_8,7294,27616,1
var_8,160,28735,2
var_8,8714,16233,2
var_8,1110,26900,0
var_8,2389,12379,0
var_8,8535,28779,2
var_8,1239,20177,2
var_8,8908,20860,0
var_8,3464,11459,2
var_8,4036,18108,1
var_8,2960,11525,2
var_8,5488,11300,1
var_8,396,14119,2
var_8,8476,23984,1
var_8,4200,25806,2
var_8,5664,27573,1
var_8,8085,22626,1
var_8,1240,23489,1
var_8,1876,18089,1
var_8,657,12660,1
var_8,6113,11513,2
var_8,8546,28227,2
var_8,3072,21204,0
var_8,8126,19656,1
var_8,7193,29011,2
var_8,2050,23835,1
var_8,6946,14077,1
var_8,9814,26244,1
var_8,2533,19273,2
var_8,5685,19905,1
var_8,9224,17591,0
var_8,9181,25846,1
var_8,4162,17377,0
var_8,7355,26904,0
var_8,9614,16651,0
var_8,6302,26344,1
var_8,9213,14404,1
var_8,8808,10383,2
var_8,3866,10356,1
var_8,7978,18979,2
var_8,5091,29399,0
var_8,3675,24327,1
var_8,6375,24978,2
var_8,1023,16818,1
var_8,9024,16584,0
var_8,1814,19410,1
var_8,5335,12939,0
var_8,2644,16900,0
var_8,1831,16955,2
var_8,4664,16325,2
var_8,1252,20124,2
var_8,9056,29266,1
var_8,9876,19091,2
var_8,6058,21857,0
var_8,5919,19921,1
var_8,6528,11022,2
var_8,5914,29183,1
var_8,9777,26918,0
var_8,6669,10554,1
var_8,6877,27485,2
var_8,6932,20646,2
var_8,8308,17444,0
var_8,4035,10710,0
var_8,6766,28131,1
var_8,7231,21511,2
var_8,3825,12214,0
var_8,5183,27354,1
var_8,9379,16992,0
var_8,8820,16388,1
var_8,5871,23471,0
var_8,9942,26241,0
var_8,293,24604,1
var_8,7940,27123,1
var_8,6830,15298,1
var_8,4874,27777,1
var_8,6847,11884,2
var_8,8564,25236,1
var_8,9002,29353,2
var_8,9036,26289,2
var_8,8576,24518,1
var_8,804,10895,0
var_8,3240,10311,0
var_8,278,27058,2
var_8,2517,18438,2
var_8,7663,25717,0
var_8,7603,11764,1
var_8,1521,22065,2
var_8,5116,14094,1
var_8,4596,25583,0
var_8,4655,11861,2
var_8,4206,10585,0
var_8,8290,21016,1
var_8,6857,14980,1
var_8,666,14224,0
var_8,3031,22393,2
var_8,6233,28363,2
var_8,970,14235,2
var_8,6757,15253,1
var_8,9755,12263,0
var_8,6283,21567,2
var_8,7562,11115,2
var_8,9618,12038,1
var_8,6214,16442,1
var_8,1255,12428,1
var_8,2009,21459,0
var_8,4574,27377,0
var_8,1952,12746,2
var_8,8193,20977,1
var_8,9986,11526,2
var_8,4958,17738,1
var_8,7765,20167,0
var_8,780,29674,2
var_8,7675,21602,2
var_8,9126,18245,1
var_8,2173,20874,2
var_8,4013,28506,2
var_8,2586,28116,1
var_8,672,22243,0
var_8,3221,16889,2
var_8,5333,20978,2
var_8,5836,17587,0
var_8,8840,12722,2
var_8,4985,21806,0
var_8,8061,24654,2
var_8,9872,14860,1
var_8,2372,14697,1
var_8,246,10131,2
var_8,8330,11776,2
var_8,188,22577,1
var_8,1244,18250,1
var_8,4391,17491,1
var_8,8206,24242,2
var_8,6631,22334,1
var_8,9725,28803,0
var_8,4976,29345,0
var_8,6945,24333,0
var_8,300,20989,0
var_8,3469,13743,1
var_8,947,12926,0
var_8,3171,29439,2
var_8,8391,13038,1
var_8,149,25249,0
var_8,8386,10888,1
var_8,8947,27354,1
var_8,4987,16819,1
var_8,8983,10518,0
var_8,8952,12622,1
var_8,2926,15298,1
var_8,6990,14877,1
var_8,8562,22129,0
var_8,5722,14367,1
var_8,8758,29552,1
var_8,9158,13559,0
var_8,5417,24102,2
var_8,6847,29266,1
var_8,9951,22310,1
var_8,3358,14332,2
var_8,2613,16722,1
var_8,9873,14264,2
var_8,8250,14425,2
var_8,5356,20129,0
var_8,5826,25269,0
var_8,8504,22790,0
var_8,5520,12719,0
var_8,7269,19311,0
var_8,330,11628,2
var_8,8214,13431,1
var_8,3964,18284,2
var_8,8718,24051,1
var_8,6858,22658,2
var_8,6734,16824,0
var_8,1658,18073,2
var_8,6172,15545,1
var_8,7688,14419,2
var_8,8910,18158,0
var_8,1378,19623,2
var_8,1511,15223,1
var_8,4400,23976,1
var_8,8532,21934,0
var_8,4075,18374,2
var_8,1609,15921,0
var_8,3402,28536,0
var_8,4893,26848,2
var_8,2502,29790,1
var_8,7226,10153,2
var_8,5828,20436,0
var_8,7859,16302,1
var_8,6485,10372,2
var_8,8617,24518,1
var_8,7741,10220,0
var_8,2265,18709,2
var_8,6894,17106,2
var_8,1361,28813,0
var_8,5673,18575,0
var_8,5984,14766,1
var_8,7527,10050,0
var_8,2477,15891,2
var_8,9117,29032,1
var_8,1196,20803,2
var_8,5022,29215,0
var_8,8660,26315,2
var_8,5651,13590,2
var_8,6733,27053,1
var_9,1337,15890,1
var_9,9218,24513,1
var_9,4620,23767,2
var_9,4236,18952,0
var_9,3431,10212,1
var_9,9336,17102,0
var_9,306,27769,0
var_9,9671,23541,1
var_9,6335,14723,0
var_9,9015,23676,2
var_9,3652,29482,2
var_9,4077,11092,1
var_9,8382,27982,0
var_9,1147,17568,2
var_9,9604,14277,1
var_9,7877,15129,0
var_9,9441,22589,2
var_9,5682,28586,2
var_9,2630,14246,1
var_9,1136,19902,0
var_9,2758,12413,2
var_9,7027,11316,0
var_9,5826,12270,2
var_9,2239,28562,0
var_9,431,10721,0
var_9,9616,17225,2
var_9,9155,20281,0
var_9,5260,12673,1
var_9,5805,17695,1
var_9,3532,15033,1
var_9,7257,25582,0
var_9,1611,29170,2
var_9,1948,18677,0
var_9,9055,16578,1
var_9,4950,24074,0
var_9,9866,22119,1
var_9,6823,10634,1
var_9,3157,28705,1
var_9,3540,16089,0
var_9,8145,26361,2
var_9,6163,23254,1
var_9,9758,26029,2
var_9,9487,24957,1
var_9,2239,22045,1
var_9,5285,20270,1
var_9,8472,14335,0
var_9,4641,11005,1
var_9,1609,23911,0
var_9,904,13845,1
var_9,83,18118,1
var_9,7125,14585,0
var_9,9861,10914,0
var_9,8870,13197,0
var_9,1041,15851,2
var_9,3167,28132,1
var_9,978,17318,2
var_9,3589,12739,2
var_9,4205,21617,2
var_9,7541,29938,0
var_9,8043,13526,1
var_9,21,26527,0
var_9,6350,27303,2
var_9,6606,14459,0
var_9,3898,16581,0
var_9,8603,26161,1
var_9,2332,15208,2
var_9,3229,19582,1
var_9,8871,13256,0
var_9,7439,26925,2
var_9,2144,22380,0
var_9,5784,21763,2
var_9,6065,22240,0
var_9,5779,22181,2
var_9,5715,29112,1
var_9,1454,23683,2
var_9,6417,18877,0
var_9,5964,20119,1
var_9,2282,20925,2
var_9,2243,21445,1
var_9,5892,11360,0
var_9,9802,12037,0
var_9,5735,28668,1
var_9,1036,18606,2
var_9,2073,29587,0
var_9,6910,26816,1
var_9,9415,15178,1
var_9,6625,27185,2
var_9,2781,10122,0
var_9,3475,15833,1
var_9,4143,14049,0
var_9,6274,17539,1
var_9,4049,22527,1
var_9,8873,14792,0
var_9,9169,27559,0
var_9,4754,27373,0
var_9,8846,22079,1
var_9,603,11300,1
var_9,4782,21930,1
var_9,8525,24175,2
var_9,4331,27167,1
var_9,2524,10443,1
var_9,4860,17105,0
var_9,1262,24644,2
var_9,429,10759,1
var_9,8449,29765,1
var_9,9502,28075,1
var_9,2919,18249,0
var_9,5404,10636,2
var_9,3338,28830,0
var_9,987,12768,2
var_9,8225,23731,2
var_9,7588,12306,2
var_9,2454,25222,1
var_9,7699,16880,2
var_9,9702,11455,1
var_9,7296,29923,2
var_9,780,25072,0
var_9,6103,24961,0
var_9,371,18574,2
var_9,543,23858,0
var_9,9582,24722,1
var_9,6363,18077,1
var_9,6886,28183,2
var_9,7580,20268,0
var_9,3882,13852,1
var_9,6818,29895,1
var_9,6573,10744,1
var_9,6833,17125,2
var_9,742,22206,0
var_9,7532,10784,1
var_9,1921,29145,2
var_9,3498,27132,2
var_9,1787,28151,2
var_9,979,19781,1
var_9,3303,29838,0
var_9,860,15907,0
var_9,2195,26848,2
var_9,1385,27338,0
var_9,2798,23852,2
var_9,3992,22731,2
var_9,7181,20889,0
var_9,5521,15766,2
var_9,439,26302,2
var_9,8735,20050,1
var_9,6730,21590,2
var_9,6957,22305,2
var_9,5293,24678,2
var_9,4410,29313,2
var_9,3766,21352,0
var_9,4016,14770,2
var_9,7401,19462,2
var_9,7438,18422,0
var_9,6721,10589,1
var_9,8530,19363,2
var_9,7737,29584,2
var_9,785,23393,2
var_9,6621,26392,1
var_9,349,27248,0
var_9,2515,11039,1
var_9,1239,28985,1
var_9,9953,26696,0
var_9,378,22106,1
var_9,1114,25709,1
var_9,5111,14696,0
var_9,4015,28232,1
var_9,1815,27593,0
var_9,751,27975,0
var_9,9525,10863,0
var_9,2491,10991,1
var_9,8595,11297,1
var_9,5605,10303,2
var_9,3703,25876,2
var_9,1758,10495,1
var_9,8343,25367,1
var_9,4911,10860,1
var_9,7662,10881,0
var_9,7367,19768,1
var_9,2049,23286,2
var_9,5019,27261,0
var_9,3130,21555,0
var_9,1052,11661,0
var_9,9868,17056,0
var_9,6413,20938,1
var_9,9087,10686,0
var_9,29,19231,2
var_9,6782,18577,2
var_9,186,14138,1
var_9,5312,14542,1
var_9,944,14803,1
var_9,2756,18799,2
var_9,208,23091,0
var_9,6535,26857,0
var_9,8343,21822,0
var_9,3444,20154,0
var_9,8036,29885,0
var_9,67,22790,2
var_9,3532,28363,2
var_9,6834,25348,1
var_9,8017,12066,1
var_9,2643,22132,2
var_9,7174,15531,0
var_9,2596,17491,2
var_9,4418,23289,1
var_9,6925,11308,0
var_9,7295,25723,2
var_9,9541,26477,0
var_9,2543,18884,2
var_9,3336,13716,2
var_9,3364,17051,2
var_9,86,12853,0
var_9,642,11590,1
var_9,8497,10912,0
var_9,5207,19532,2
var_9,9857,16689,0
var_9,2926,27025,1
var_9,9228,23617,2
var_9,2417,28024,0
var_9,7290,22469,2
var_9,397,25002,0
var_9,253,10545,0
var_9,3830,15950,0
var_9,7948,11307,0
var_9,2727,14939,0
var_9,3007,22566,1
var_9,710,15559,0
var_9,388,18672,1
var_9,8839,14905,0
var_9,3675,27478,1
var_9,8266,13577,1
var_9,2226,24421,0
var_9,2948,19486,1
var_9,2797,15506,2
var_9,4623,19598,0
var_9,6131,25662,1
var_9,3087,29118,2
var_9,6018,29805,2
var_9,9541,22020,1
var_9,1791,23500,1
var_9,3180,23039,0
var_9,1669,14252,0
var_9,964,16881,0
var_9,7155,16820,1
var_9,9048,12131,0
var_9,182,14593,0
var_9,1279,10988,1
var_9,1123,20604,0
var_9,6100,14613,1
var_9,888,19871,0
var_9,6036,17429,0
var_9,8457,21206,0
var_9,4974,20685,0
var_9,8172,27449,0
var_9,4030,27824,1
var_9,2982,27057,0
var_9,3374,14767,0
var_9,4951,25068,0
var_9,1271,26132,0
var_9,3847,24585,1
var_9,8624,27723,0
var_9,4086,11084,1
var_9,559,18654,0
var_9,8418,16414,0
var_9,3455,10484,0
var_9,799,24235,2
var_9,6518,29835,1
var_9,3698,26427,2
var_9,1862,17062,0
var_9,8231,12784,1
var_9,3066,20614,0
var_9,9045,23357,2
var_9,719,13337,0
var_9,6296,10940,1
var_9,8215,25470,0
var_9,7105,21459,2
var_9,924,27601,2
var_9,5909,16095,1
var_9,8524,19746,1
var_9,5942,13528,2
var_9,6664,25391,1
var_9,364,22841,1
var_9,5160,17748,1
var_9,3018,21935,1
var_9,6352,29128,2
var_9,6498,26372,0
var_9,6883,23236,0
var_9,8968,17188,0
var_9,6233,20350,0
var_9,7800,20738,0
var_9,2900,20754,1
var_9,4914,15635,2
var_9,3865,19530,0
var_9,9136,14407,1
var_9,2325,22548,0
var_9,5551,16180,1
var_9,1882,17354,1
var_9,8218,24985,1
var_9,5033,26182,1
var_9,1504,29421,0
var_9,2329,24007,1
var_9,5433,19334,2
var_9,301,22436,1
var_9,3193,28401,1
var_9,8803,22183,2
var_9,6057,20005,2
var_9,3176,23700,1
var_9,9540,23672,2
var_9,1370,21927,1
var_9,2696,19022,1
var_9,5796,28278,0
var_9,3205,25102,2
var_9,2916,11420,0
var_9,3382,15255,1
var_9,5581,28972,1
var_9,8033,12169,2
var_9,8809,29288,2
var_9,7931,26955,2
var_9,7075,25319,2
var_9,2571,21321,1
var_9,1745,10812,2
var_9,5227,13019,0
var_9,9653,12131,1
var_9,8047,13376,1
var_9,6706,16980,0
var_9,9204,15780,1
var_9,721,23327,0
var_9,8816,20855,2
var_9,2925,18175,0
var_9,130,23328,1
var_9,5696,27875,0
var_9,370,16749,0
var_9,4663,20353,2
var_9,1500,19497,2
var_9,8720,27804,0
var_9,4890,18874,1
var_9,9532,13090,1
var_9,1155,22286,2
var_9,7557,26635,1
var_9,2939,25482,0
var_9,6450,10706,0
var_9,7781,26459,1
var_9,18,10685,0
var_9,4275,21052,2
var_9,4626,28338,1
var_9,6507,25694,0
var_9,8360,12816,1
var_9,3156,24314,0
var_9,3936,27679,1
var_9,1887,25704,0
var_9,9199,10844,0
var_9,8943,18669,0
var_9,6398,18502,2
var_9,6988,28339,2
var_9,4763,23506,0
var_9,7668,16981,0
var_9,4314,28056,2
var_9,7004,15520,1
var_9,8076,28728,2
var_9,8614,24613,1
var_9,3331,27341,2
var_9,7607,28282,1
var_9,9017,25219,2
var_9,2131,11837,0
var_9,7994,14006,2
var_9,3313,27647,0
var_9,1634,26985,0
var_9,6465,25767,0
var_9,800,29771,2
var_9,1133,27430,1
var_9,8052,24337,0
var_9,2449,26725,1
var_9,2636,29580,0
var_9,7540,19731,1
var_9,4557,14574,0
var_9,9603,29252,1
var_9,5782,12195,1
var_9,4155,16350,0
var_9,1035,16092,2
var_9,2653,19639,0
var_9,1140,24105,0
var_9,362,25404,2
var_9,2421,14372,0
var_9,5340,17875,0
var_9,8204,25661,1
var_9,661,25716,2
var_9,4401,18123,1
var_9,6709,20821,1
var_9,1940,21040,0
var_9,283,23426,1
var_9,8421,29114,0
var_9,3060,12162,1
var_9,7140,16030,1
var_9,2382,24162,2
var_9,5217,23469,0
var_9,7321,11379,1
var_9,7478,24930,1
var_9,7378,11645,1
var_9,8093,14834,2
var_9,2870,29962,1
var_9,8103,20629,1
var_9,8924,11074,2
var_9,9981,11173,1
var_9,4714,17661,0
var_9,5049,14115,0
var_9,1476,14214,0
var_9,3633,13004,2
var_9,853,28074,1
var_9,881,12353,2
var_9,7821,26844,1
var_9,2894,10502,2
var_9,6358,24117,2
var_9,7071,26125,2
var_9,4859,13424,1
var_9,7511,29631,0
var_9,4512,23453,1
var_9,4948,19357,2
var_9,6881,29937,0
var_9,9535,11100,2
var_9,9853,11382,1
var_9,9476,18532,0
var_9,1526,21562,2
var_9,7351,25190,2
var_9,4956,23299,2
var_9,6154,20012,0
var_9,8755,10025,0
var_9,6716,28746,0
var_9,2405,24597,1
var_9,9388,28068,2
var_9,6808,27684,1
var_9,7216,27999,2
var_9,9271,23344,2
var_9,9573,27318,0
var_9,114,28712,0
var_9,1697,19766,2
var_9,4933,25837,0
var_9,7799,14230,0
var_9,4211,13494,1
var_9,4841,16208,0
var_9,6642,14383,1
var_9,5103,28635,2
var_9,3307,14159,1
var_9,6178,22759,2
var_9,2608,11509,0
var_9,2547,19711,2
var_9,4831,24010,2
var_9,4555,22064,1
var_9,2879,15142,0
var_9,7300,17755,1
var_9,8885,16453,1
var_9,2937,10143,0
var_9,1600,20609,2
var_9,4493,19415,2
var_9,9595,26002,2
var_9,2948,15159,1
var_9,1375,23826,2
var_9,1855,20420,0
var_9,5381,16443,0
var_9,7764,15067,1
var_9,6423,22622,2
var_9,1009,17364,0
var_9,1934,11340,0
var_9,4117,14142,1
var_9,6665,11398,0
var_9,4817,22044,1
var_9,7904,20473,0
var_9,950,25399,0
var_9,9166,12708,0
var_9,2010,12966,0
var_9,2435,19242,2
var_9,1811,13538,2
var_9,5967,12298,0
var_9,8052,17579,2
var_9,9909,21533,0
var_9,523,12428,1
var_9,9870,16755,1
var_9,1031,17607,1
var_9,5429,21008,2
var_9,627,15215,2
var_9,9097,25971,1
var_9,1183,17559,1
var_9,3892,11800,0
var_9,1153,28776,1
var_9,5689,19187,0
var_9,7361,22398,0
var_9,1698,21246,2
var_9,437,16147,0
var_9,8468,14250,2
var_9,1706,12608,2
var_9,8378,18462,1
var_9,8505,16396,0
var_9,1447,26201,2
var_9,528,29762,1
var_9,5555,19943,0
var_9,2400,11430,1
var_9,5989,25082,1
var_9,6151,27083,1
var_9,9000,11469,2
var_9,242,27104,2
var_9,6409,25697,1
var_9,9139,21404,1
var_9,9021,25238,1
var_9,8889,17741,1
var_9,7556,11543,2
var_9,547,10577,2
var_9,4636,28274,0
var_9,6462,20647,2
var_9,2699,17172,1
var_9,8314,12251,0
var_9,9938,20635,1
var_9,1286,20817,0
var_9,1904,17777,1
var_9,7823,25948,0
var_9,8883,17312,1
var_9,9056,12211,1
var_9,8839,22845,1
var_9,480,17132,2
var_9,3799,23372,0
var_9,6329,14116,0
var_9,3999,11729,2
var_9,1879,11995,1
var_9,9263,25653,2
var_9,8184,18115,0
var_9,2534,13832,2
var_9,6932,14701,0
var_9,1335,12298,0
var_9,2504,24463,2
var_9,5839,16614,1
var_9,3855,16681,1
var_9,3451,22583,2
var_9,1372,14040,2
var_9,9104,25185,1
var_9,3163,16333,0
var_9,6852,15402,2
var_9,4451,24619,1
var_9,4694,23026,2
var_9,4979,29331,0
var_9,4482,26132,2
var_9,1412,21536,0
var_9,6443,27964,1
var_9,2549,22420,2
var_9,4443,22360,0
var_9,1269,15892,2
var_9,3893,16372,2
var_9,8259,17481,2
var_9,485,17739,2
var_9,692,15125,0
var_9,1072,14608,0
var_9,1451,18210,2
var_9,5605,19255,1
var_9,654,21260,0
var_9,8228,25591,1
var_9,9458,14713,1
var_9,127,22879,2
var_9,9584,18907,2
var_9,854,26548,2
var_9,8462,10988,1
var_9,4530,14233,2
var_9,6161,17435,1
var_9,3346,12045,0
var_9,6132,23610,2
var_9,8372,20698,0
var_9,5376,22281,1
var_9,4498,29577,2
var_9,8377,14440,2
var_9,6289,21668,1
var_9,2272,13315,2
var_9,8283,28387,2
var_9,5987,14295,0
var_9,1656,17551,0
var_9,8975,10856,2
var_9,8600,16925,0
var_9,2158,28239,0
var_9,5064,28854,1
var_9,6128,23091,1
var_9,8839,18830,0
var_9,3503,29579,0
var_9,9560,29197,1
var_9,975,28496,0
var_9,8823,18337,2
var_9,5932,16640,0
var_9,8633,12353,0
var_9,3129,25388,1
var_9,5417,27578,1
var_9,8789,17113,1
var_9,2675,17222,0
var_9,2452,10158,0
var_9,172,17342,0
var_9,8266,25592,2
var_9,7205,12459,0
var_9,1458,21864,2
var_9,1427,15266,1
var_9,1878,13808,1
var_9,7121,24594,1
var_9,8368,13027,2
var_9,5962,25319,0
var_9,1890,23404,2
var_9,5135,27386,2
var_9,173,24737,0
var_9,5058,16295,1
var_9,7659,15448,2
var_9,252,10833,1
var_9,7683,12828,0
var_9,3371,23657,0
var_9,5585,25040,2
var_9,908,23238,2
var_9,5001,12673,2
var_9,3140,24213,0
var_9,3212,24978,2
var_9,1688,22351,1
var_9,8352,28874,0
var_9,5312,13284,1
var_9,8884,16710,1
var_9,7272,12377,0
var_9,3239,18623,2
var_9,4550,14533,2
var_9,4905,24928,1
var_9,4695,27466,2
var_9,7128,21033,0
var_9,8397,23260,2
var_9,2850,24451,0
var_9,533,15551,0
var_9,9902,12478,0
var_9,7043,10347,1
var_9,8454,15162,1
var_9,1479,20958,0
var_9,6313,11040,2
var_9,6635,11562,2
var_9,540,12903,0
var_9,1309,26991,0
var_9,6821,26511,2
var_9,6656,21978,2
var_9,8150,24228,2
var_9,126,12189,0
var_9,1925,24493,2
var_9,9563,17357,2
var_9,5028,26741,0
var_9,1848,15013,2
var_9,6966,10834,1
var_9,5737,23504,1
var_9,9453,28271,1
var_9,5754,26914,1
var_9,5550,15713,1
var_9,7860,19308,2
var_9,4233,14900,0
var_9,173,24913,1
var_9,603,25662,1
var_9,4117,25752,1
var_9,9010,19304,0
var_9,8688,28567,1
var_9,8608,20434,1
var_9,4541,24083,2
var_9,6030,14301,0
var_9,1673,17110,0
var_9,1099,19658,0
var_9,4723,12416,1
var_9,7216,24114,1
var_9,3105,28741,0
var_9,6515,16220,2
var_9,1914,21320,0
var_9,8517,11232,0
var_9,6511,27771,0
var_9,8702,29985,2
var_9,3008,17854,1
var_9,7044,13866,0
var_9,4568,24930,2
var_9,8717,11315,2
var_9,8986,12207,0
var_9,3058,10683,1
var_9,7265,26111,1
var_9,9633,27405,2
var_9,1660,14403,0
var_9,6602,14495,0
var_9,1031,21265,0
var_9,7984,19863,1
var_9,2077,27174,1
var_9,6718,26259,2
var_9,6632,26522,0
var_9,7545,13498,0
var_9,8842,29837,2
var_9,8082,22605,1
var_9,9879,26949,2
var_9,4137,28958,0
var_9,3636,24389,2
var_9,3414,14423,1
var_9,3710,19877,2
var_9,1568,21026,1
var_9,3250,12494,2
var_9,9622,18563,1
var_9,3096,29614,1
var_9,3182,22476,2
var_9,9329,19313,1
var_9,4637,15903,0
var_9,2102,12520,2
var_9,144,27139,1
var_9,2175,28737,0
var_9,9179,13206,2
var_9,3818,14042,2
var_9,9226,13951,0
var_9,1090,14586,0
var_9,646,15344,0
var_9,5871,12070,0
var_9,3012,27658,1
var_9,2176,26824,2
var_9,4315,29789,1
var_9,7052,12624,2
var_9,7373,28261,1
var_9,7673,13328,2
var_9,7426,11741,0
var_9,3616,25257,1
var_9,6851,25996,1
var_9,1468,15034,0
var_9,9983,15483,1
var_9,9630,20840,2
var_9,8403,19980,2
var_9,6055,21040,2
var_9,723,21696,0
var_9,354,10937,2
var_9,9379,16112,2
var_9,1830,23590,2
var_9,591,16711,0
var_9,4433,21232,2
var_9,2662,27008,1
var_9,1875,13434,0
var_9,3233,21273,2
var_9,2505,17317,1
var_9,972,17580,1
var_9,7554,29612,2
var_9,8805,10185,2
var_9,6675,14464,0
var_9,3758,16012,0
var_9,5306,28293,2
var_9,3193,24188,2
var_9,7069,22945,0
var_9,2653,22654,1
var_9,7385,19500,2
var_9,356,24633,0
var_9,9958,23413,0
var_9,8649,11441,0
var_9,3541,11581,2
var_9,6775,27441,0
var_9,9784,16092,0
var_9,9003,29720,1
var_9,2503,15049,0
var_9,3690,21518,0
var_9,9824,10974,0
var_9,5075,27898,2
var_9,1272,12189,0
var_9,7265,15127,0
var_9,3815,16193,1
var_9,6267,19970,2
var_9,5207,23930,0
var_9,7571,24979,1
var_9,3414,23891,1
var_9,5795,15738,1
var_9,4009,12944,0
var_9,1864,20143,0
var_9,8297,10013,2
var_9,4709,15736,2
var_9,6664,12150,1
var_9,5709,23308,2
var_9,1388,26916,0
var_9,1265,20812,0
var_9,8799,22386,1
var_9,9694,18899,1
var_9,674,16289,2
var_9,7782,17953,2
var_9,443,28699,2
var_9,9559,15167,2
var_9,2211,23218,2
var_9,5744,15641,2
var_9,4865,11198,2
var_9,2146,19124,1
var_9,1912,28936,1
var_9,4409,23288,0
var_9,3240,27217,1
var_9,8774,20992,1
var_9,5045,24966,0
var_9,846,20037,0
var_9,3221,24474,2
var_9,2337,21038,0
var_9,3725,23216,0
var_9,7473,15156,2
var_9,763,16818,1
var_9,2965,13320,2
var_9,709,21287,2
var_9,6471,13875,1
var_9,8695,16979,2
var_9,3995,14538,1
var_9,263,22371,0
var_9,5934,10676,2
var_9,7765,23989,2
var_9,5354,27620,0
var_9,7603,14351,2
var_9,248,25258,1
var_9,8719,13702,1
var_9,5711,26866,2
var_9,8624,29868,2
var_9,6602,10957,2
var_9,3446,17272,1
var_9,5959,27394,2
var_9,3201,21715,0
var_9,5513,21056,0
var_9,3047,22769,2
var_9,9840,23937,0
var_9,8262,16448,2
var_9,442,25295,2
var_9,661,22891,2
var_9,2280,11977,0
var_9,9063,14219,0
var_9,9760,25417,0
var_9,4288,17866,0
var_9,3843,19526,1
var_9,6196,15183,1
var_9,8371,15226,0
var_9,7998,19500,0
var_9,1920,14155,0
var_9,1224,18572,1
var_9,9837,28229,0
var_9,3,25902,1
var_9,452,15321,1
var_9,5325,11593,1
var_9,4290,16547,0
var_9,2851,26162,2
var_9,6994,14000,0
var_9,7046,27948,0
var_9,1384,10841,2
var_9,1402,27142,1
var_9,5116,28395,0
var_9,2755,23701,1
var_9,3224,10504,2
var_9,3416,26214,0
var_9,3331,12839,1
var_9,1403,29795,2
var_9,6803,11830,2
var_9,8986,29418,1
var_9,8356,11499,2
var_9,3154,18090,1
var_9,3659,27920,0
var_9,7423,26839,2
var_9,4438,10228,2
var_9,730,25963,0
var_9,9755,18292,1
var_9,9955,11860,1
var_9,4315,20004,2
var_9,5669,12998,0
var_9,4631,24934,0
var_9,1713,21435,0
var_9,4384,28987,0
var_9,1520,16703,1
var_9,4193,12361,1
var_9,5195,19030,1
var_9,2982,22903,0
var_9,6037,23071,2
var_9,5701,26035,1
var_9,8965,29454,2
var_9,1055,27483,2
var_9,3896,17637,0
var_9,2018,26809,2
var_9,7914,25747,1
var_9,7698,29537,2
var_9,9948,28902,1
var_9,4390,18480,0
var_9,399,15709,2
var_9,5172,25663,2
var_9,4294,23674,0
var_9,5657,28428,0
var_9,7899,22530,0
var_9,7296,22593,1
var_9,647,24304,0
var_9,8140,21989,2
var_9,7869,23034,2
var_9,8443,20387,1
var_9,2213,16633,0
var_9,2773,11228,1
var_9,5419,14256,0
var_9,2764,18489,1
var_9,8480,26279,0
var_9,540,15413,1
